New_ID,Age,Sex,Date,Province,District,Tehsil,Latitude,Longitude,Total,Urban,Rural,Accommodation,StagnantWater,RiceLost,RiceLostAcre,PulseLost,PulseLostAcre,CottonLost,CottonLostAcre,SugarLost,SugarLostAcre,MaizeLost,MaizeLostAcre,VegetablesLost,VegetablesLostAcre,FodderLost,FodderLostAcre,FisheryLost,FisherLostAcre,HoneyLost,HoneyLostAcre,FarmLost,FarmLostAcre,FruitLost,FruitLostAcre
1714,35,Male,30082010,Sindh,Kashmore,Not in list,,,,,,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
27,31,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
28,35,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Don't know",Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
942,37,Male,26082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
949,70,Male,25082010,Punjab,Muzaffargarh, Jatoi ,29.509166666667,,633,73,560,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
984,35,Female,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
986,35,Female,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
981,40,Male,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
983,42,Female,26082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
990,52,Male,3092010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
857,47,Male,25082010,Punjab,Muzaffargarh,Alipur,29.379444444444,70.905833333333,546,40,506,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
367,20,Female,28082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
135,46,Male,28082010,Punjab,R Y Khan,Khanpur,31.681666666667,,910,204,706,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
858,55,Male,25082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
856,65,Male,25082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
1720,50,Male,30082010,Sindh,Kashmore,Not in list,,,,,,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
2211,22,Male,29082010,Sindh,Sukkur,Not in list,,,,,,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
26,40,Male,29082010,Punjab,Rajanpur,Rajanpur,29.103888888889,70.320555555556,558,111,447,Camp,A lot,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
431,32,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
445,32,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
432,41,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
446,41,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
435,30,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
449,30,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
437,38,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
451,38,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
436,40,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
450,40,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,26-50%,Not applicable,Not applicable
2436,28,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,51-75%,51-75%,51-75%,None
2421,50,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,None,None,None,None,None,None,None,None,76-100%,None,76-100%,None,76-100%,None,None,None,None,None,76-100%,None,76-100%,None
2425,45,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,None,None,None,None,None,None,None,None,None,76-100%,None,None,76-100%,None,None,None,None,None,76-100%,None,76-100%,None
2402,60,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,None,None,None,None,None,None,None,None,None,None,76-100%,None,51-75%,None,None,None,None,None,76-100%,None,76-100%,None
2405,30,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,None,None,None,None,None,None,None,None,None,None,76-100%,None,76-100%,None,None,None,None,None,76-100%,None,76-100%,None
2428,25,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2429,27,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2427,32,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2426,35,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2431,35,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2418,50,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None
2416,40,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,None,Not applicable,Not applicable,Not applicable,76-100%,None,None,None
2430,68,Male,27082010,GB,Skardu,Skardu,35.298333333333,75.626666666667,,,,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,76-100%,None,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,None
434,45,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable
448,45,Male,27082010,Punjab,Rajanpur,Jampur,29.6375,70.594444444444,667,93,574,Camp,Few,Not Aplicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable,Not applicable,Not applicable,76-100%,None,Not applicable,Not applicable
2420,30,Male,26082010,GB,Ganchi,Ghanche,,,140096.20173103,,,Camp,Few,51-75%,76-100%,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2154,25,Male,29082010,Sindh,Larkana,Not in list,,,,,,Camp,Few,51-75%,None,None,None,76-100%,76-100%,76-100%,26-50%,76-100%,None,76-100%,76-100%,76-100%,76-100%,None,None,None,None,None,None,None,None
1006,27,Male,25082010,Punjab,Muzaffargarh, Muzaffargarh ,30.064722222222,71.189722222222,1342,194,1148,Camp,Few,51-75%,None,None,None,76-100%,None,None,None,None,None,None,None,1-25%,1-25%,None,None,None,None,None,None,None,None
2299,41,Male,29092010,Sindh,Thatha,Not in list,,,,,,Camp,Few,51-75%,None,None,None,None,None,None,None,26-50%,None,Not applicable,None,None,None,None,None,None,None,None,None,None,None
2153,26,Male,28082010,Sindh,Larkana,Not in list,,,,,,Camp,Few,76-100%,76-100%,None,None,None,None,None,None,None,None,1-25%,None,"Don't know",None,1-25%,None,None,None,None,None,None,None
1770,50,Male,31082010,Sindh,Kamber,Not in list,,,,,,Camp,Few,76-100%,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2195,31,Male,28082010,Sindh,Sukkur,Not in list,,,,,,Camp,Few,76-100%,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2298,30,Male,28092010,Sindh,Thatha,Not in list,,,,,,Camp,Few,76-100%,"Don't know",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2306,57,Male,28082010,Sindh,Thatha,Sujawal,24.604166666667,68.078333333333,180220,,,Camp,Few,76-100%,None,None,None,1-25%,None,1-25%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
907,31,Male,25082010,Punjab,Muzaffargarh,Kot Addu,30.459722222222,,1131,166,965,Camp,Few,76-100%,None,None,None,51-75%,1-25%,26-50%,26-50%,None,None,None,None,None,None,None,None,None,None,None,None,None,None
600,23,Male,26082010,Punjab,DG Khan, Taunsa ,,70.6425,486,53,433,Camp,Few,76-100%,None,None,None,76-100%,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None
2189,36,Male,28082010,Sindh,Sukkur,Not in list,,,,,,Camp,Few,76-100%,None,None,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None,None,None,None,None
2192,23,Male,28082010,Sindh,Sukkur,Not in list,,,,,,Camp,Few,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,76-100%,None,None,None,None,None,None,None
90,40,Male,29082010,Punjab,Rajanpur, Rojhan ,28.2375,69.939722222222,277,15,262,Camp,Few,76-100%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
