AddBleach,AddWater,AgriID,AnyFishingEqupment,AnyFishorCrabPonds,AnyoneLiveingInYourDewilling,AnyOneReceivedItems,AnyOneToCultivateCrops,avoideFlooding,Barrels,Barrels1,Barrels2,Barrels3,BarrelsOther,BarrelsOther1,BarrelsOther2,BarrelsOther3,BarrelsWood,BarrelsWood1,BarrelsWood2,BarrelsWood3,Boil,BorrowCredit,BorrowingFood,Buckets,Buckets1,Buckets2,Buckets3,Buffalo,Buffalo1,Cattle,Cattle1,Cereal,Chickens,Chickens1,ChildPassedStool,ChoseFood,ChoseLess,ClayPots,ClayPots1,ClayPots2,ClayPots3,Construction,ConstructionID,CrabPonds,CrabPonds1,DarkGreen,DoesYourHouseHaveGardnnow,Donkeys,Donkeys1,donnotknow,DoyouConsider,DoyouConsider1,DoyouConsider10,DoyouConsider11,DoyouConsider12,DoyouConsider13,DoyouConsider14,DoyouConsider15,DoyouConsider16,DoyouConsider17,DoyouConsider18,DoyouConsider19,DoyouConsider2,DoyouConsider20,DoyouConsider3,DoyouConsider4,DoyouConsider5,DoyouConsider6,DoyouConsider7,DoyouConsider8,DoyouConsider9,DoYouUseNearest,DrinkingWatherInCompound,Ducks,Ducks1,DwellingIsBetter,DwellingOwnedByMem,DwellingPriorNargis,DwellingWhereHHlives,EatFewer,EatLess,EatOutSide,Egg,ExchangeItems,ExchangeWork,FaithBased,FeelSave,Fish,FishingNets,FishingNets1,FishPonds,FishPonds1,fleshMeat,FloorMaterial,FoodForWork,FoodId,GiftFromFamily,Goats,Goats1,GoodsId,GotSupport,GovernamentFood,HealthId,HHhasAnotherHouse,HotterThanBefore,HouseOption1,HouseOption2,HouseOption3,HouseOption4,HouseOption5,HowLongDoesItTake,HowLongDoesItTakeToHosp,HowManyHHShared,HowManyRooms,HowOftenMedicineAvalable,IfReducationMainReason1,IfReducationMainReason2,IfReducationMainReason24,IfReducationMainReason25,IfReducationMainReason26,IfReducationMainReason27,IfReducationMainReason3,IfReducationMainReason4,IfReducationMainReason5,IfReducationMainReason6,IfReducationMainReason7,IfReducationMainReason8,IfReducationMainReason9,IfReductionMainReason,IfReductionMainReason1,IfReductionReason,IfReductionReason1,IfReductionReason2,Inshore,Inshore1,JerryCan,JerryCan1,JerryCan2,JerryCan3,LegumesNutsSeeds,LessthanEnough,LetItStand,LiveStockNowOrHad,LocalNGO,LocalOrgWorking,MajorCosnt,MakeWaterSafe,MethodeOfWaste,MethodeOfWaste1,MethodeOfWaste2,Milk,MilkCows,MilkCows1,MonsoonPaddy,MonsoonPaddy1,MoreCrowded,NeedImprovment,NeedsID,OfficialHealthWorkerInVillage,Offshore,Offshore1,OftenHishappen,Oils,Option20,Option21,OrganMeat,Other,Other1,Other2,Other3,OtherBoats,OtherBoats1,OtherFood,OtherFruits,OtherMethod,OtherVeg,OwnProduction,Past7daysSnacks,PerennialPaddy,PerennialPaddy1,Pigs,Pigs1,Preharvist,PriorNargis,PriorNargis44,PriorNargis45,PriorNargis46,PriorNargis47,PriorNargis48,PriorNargis49,PriorNargis50,PriorNargis51,PriorNargis52,PriorNargis53,PriorNargis54,PriorNargis55,PriorNargis56,PriorNargis57,PriorNargis58,PriorNargis59,PriorNargis60,PriorNargis61,PriorNargis62,PriorNargis63,Purchases,RainySeason,ReasonToNotUseNearest,ReliefID,RepairsDewlling,ResponsibilityForFatching,RiverBoats,RiverBoats1,RoofMaterial,ShareThisFacilityWithOther,SizeOfCurrentGarden,SizeOfCurrentGarden1,SoapBarinHH,SolarDisinfection,SomeMembers,Spices,Strain,StrongestHouse,SummerPaddy,SummerPaddy1,Sweets,tblagriculture_StatisticID,tblconstruction_StatisticID,tblfood_StatisticId,tblgoods_Option1,tblgoods_Option10,tblgoods_Option11,tblgoods_Option12,tblgoods_Option13,tblgoods_Option14,tblgoods_Option15,tblgoods_Option16,tblgoods_Option17,tblgoods_Option18,tblgoods_Option19,tblgoods_Option2,tblgoods_Option3,tblgoods_Option4,tblgoods_Option5,tblgoods_Option6,tblgoods_Option7,tblgoods_Option8,tblgoods_Option9,tblgoods_StatisticID,tblhealth_StatisticID,tblNeeds_Option1,tblNeeds_Option10,tblNeeds_Option11,tblNeeds_Option12,tblNeeds_Option13,tblNeeds_Option14,tblNeeds_Option15,tblNeeds_Option16,tblNeeds_Option17,tblNeeds_Option18,tblNeeds_Option19,tblNeeds_Option2,tblNeeds_Option3,tblNeeds_Option4,tblNeeds_Option5,tblNeeds_Option6,tblNeeds_Option7,tblNeeds_Option8,tblNeeds_Option9,tblNeeds_StatisticID,tblRelief_StatisticID,tblWater_StatisticID,ThreeSourceOfIncome,ThreeSourceOfIncome1,ThreeSourceOfIncome2,TinCan,TinCan1,TinCan2,TinCan3,ToiletFacility,TypeOfDwelling,uId,UNINGO,UseWaterFilter,VitaminA,VitaminAFruit,WaitBeingSeenByDoctor,WantToReturn,WasdwellinglivedOwnedPrior,WashHandsBeforePrepFood,WaterID,WaterMainSource,WaterSource,WereThreeSourceOfIncome,WereThreeSourceOfIncome1,WereThreeSourceOfIncome2,WhatKindOfItem1,WhatKindOfItem11,WhatKindOfItem12,WhatKindOfItem2,WhatKindOfItem21,WhatKindOfItem22,WhatKindOfItem3,WhatKindOfItem31,WhatKindOfItem32,WhatKindOfItem4,WhatKindOfItem41,WhatKindOfItem42,WhatKindOfItem421,WhatKindOfItem5,WhatKindOfItem51,WhatKindOfItem52,WhatKindOfItem521,WhatKindOfItem6,WhatKindOfItem61,WhatKindOfItem62,WhatKindOfItem7,WhatWasTheSize,WhatWasTheSize1,WhenWasTheLastTime,WhiteTubers,YouCanGoInABigStorm,YouLivedBefore
2,1,5264,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,2.00,,,,,7,0,50,9,0,0,0.00,0.00,0.00,0.00,1,2950,,,2,2,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,12,12,3,1,1,1,0,0,1,1,,1,,2,2,,,,,1,2,,2903,,,,5296,0,,2900,2,1,2,2,2,1,1,10,15,3,,2,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,1,1,1,8,,,0,,,,,1,1,2882,2,,,0,7,1,1,1,1.00,1.00,0.00,50.00,,,,1,2,1,,3,,,,,,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,2,2,,2937,1,1,,,1,1,,,1,2,,7,1,,,,3,339,339,339,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,339,339,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,339,339,339,2,11,8,0.00,0.00,0.00,0.00,3,1,095-09,3,2,1,0,15,,,1,3010,12,13,2,8,11,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,,,1,1,2,
2,1,5265,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,1.00,1.00,0.00,2.00,,,,,7,4,9,,0,0,1.00,1.00,0.00,56.00,1,2951,,,0,2,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,8,3,1,1,1,0,0,2,0,,3,,2,7,,,,,0,6,,2904,,,,5297,0,,2901,2,2,2,2,1,1,1,15,60,2,1,3,1,,,,,,1,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,1,1,1,1,1,1,,3,2,0,,,,,2,1,2883,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,0,2,7,,3,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,2938,1,2,,,1,1,,,1,2,,7,2,,,,0,341,341,341,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,341,341,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,341,341,341,8,1,2,0.00,0.00,0.00,0.00,10,1,065-17,,1,0,0,15,,,1,3011,9,9,8,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,,,1,7,2,
2,1,5274,2,2,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,3,0,1.00,1.00,0.00,2.00,,,,,7,,,,0,0,2.00,2.00,0.00,48.00,1,2961,,,7,1,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,80,120,3,1,1,1,0,0,2,7,,,,2,7,,,,,7,2,,2913,,,,5306,0,,2910,2,2,1,2,2,1,1,30,60,,1,3,,,,,,,4,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,4,2,1,1,2,1,1,1,,,1,0,,,8.00,8.00,2,1,2892,1,,,0,7,1,1,1,0.00,0.00,0.00,0.00,,,,2,,7,,3,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,,2947,1,2,,,1,2,20.00,150.00,1,2,,7,2,,,,4,352,352,352,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,352,352,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,352,352,352,,2,8,2.00,0.00,0.00,4.00,10,1,065-18,,1,4,0,10,,,1,3020,9,9,,2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20.00,150.00,1,7,2,
2,1,5277,2,2,2,1,1,1,1.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,5.00,0.00,0.00,2.00,,,,,7,10,50,2,0,0,3.00,3.00,0.00,4.00,1,2964,,,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,,,3,1,1,1,0,0,1,0,,,,1,7,,,,,1,2,,2916,,,,5309,0,,2913,2,2,1,1,2,1,1,20,120,,2,,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,5,2,1,1,,1,1,1,,1,,0,,,5.00,5.00,2,1,2895,1,,,0,7,1,1,0,2.00,2.00,0.00,56.00,,,,0,,2,1,2,,,2,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,3,1,8,2950,1,2,,,1,2,,,1,2,,7,2,,5.00,5.00,1,355,355,355,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,355,355,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,355,355,355,2,,,2.00,0.00,0.00,4.00,10,1,125-09,2,1,2,0,,,,1,3023,12,13,2,,,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,,,1,1,2,
2,1,5278,1,2,1,1,2,2,0.00,0.00,0.00,0.00,1.00,1.00,0.00,100.00,0.00,0.00,0.00,0.00,2,,0,0.00,0.00,0.00,0.00,,,,,7,,,3,0,0,1.00,1.00,0.00,8.00,10,2965,,,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,3,1,1,1,1,0,1,2,,3,,2,7,1,1,,,0,2,,2917,,,,5310,0,,2914,2,1,2,2,2,1,1,,30,5,1,,,,,,,,,,,,,,4,,,,,,,,0.00,0.00,0.00,0.00,3,1,1,1,,1,1,1,8,,1,0,,,,,1,1,2896,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,2,2,7,,2,,,1,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,8,2951,1,2,,,1,1,,,1,2,1,7,1,,,,3,357,357,357,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,357,357,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,357,357,357,8,22,23,0.00,0.00,0.00,0.00,3,1,065-19,1,2,5,2,,,,2,3024,12,9,8,22,23,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,,,3,3,2,
2,1,5288,2,2,2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,2.00,0.00,0.00,3.00,,,,,7,4,10,2,0,0,3.00,3.00,0.00,2.00,1,2975,,,7,2,,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,,,3,1,1,1,0,0,2,2,,,,2,7,,,,,0,2,,2927,,,,5320,0,,2924,2,2,2,2,1,1,1,20,120,2,0,3,1,,,,,,,,,,,,2,,,,,,,,0.00,0.00,0.00,0.00,3,2,1,1,,1,1,1,1,,1,0,,,2.00,2.00,2,1,2906,1,,,0,7,1,1,0,1.00,1.00,0.00,56.00,,,,0,2,7,1,2,,,2,1,,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,3,2,,2961,1,2,,,1,1,,,1,2,,7,2,,2.00,2.00,3,369,369,369,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,369,369,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,369,369,369,1,2,,0.00,0.00,0.00,0.00,10,1,125-10,2,1,3,0,15,,,1,3034,12,13,1,2,,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,,,1,2,2,
2,1,5295,2,2,2,1,1,1,1.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,3.00,0.00,0.00,3.00,,,,,7,2,6,9,0,0,3.00,3.00,0.00,2.00,1,2983,,,1,2,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,,,3,1,1,1,0,0,2,4,,,,1,7,,,,,0,2,,2934,,,,5327,0,,2931,2,1,1,2,2,1,1,5,120,,,3,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,7,2,1,1,,1,1,1,,,1,0,,,4.00,4.00,2,1,2913,1,,,0,7,1,1,0,1.00,1.00,0.00,56.00,,,,0,2,1,1,2,,,2,0,,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3,1,,2968,1,2,,,6,2,,,1,2,,7,2,,4.00,4.00,2,377,377,377,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,377,377,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,377,377,377,,2,,2.00,0.00,0.00,4.00,10,1,125-11,2,1,7,0,15,,,1,3041,12,13,2,,,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,,,1,0,2,
2,1,5301,2,2,1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,2.00,2.00,0.00,1.00,,,,,7,15,50,2,0,0,1.00,1.00,0.00,2.00,1,2990,,,1,1,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,,,3,1,1,1,0,0,2,2,,,,1,7,,,,,7,2,,2940,,,,5333,0,,2937,2,2,2,1,2,2,2,15,150,3,0,2,1,,,,,,,,,,,,1,,,,,,,,0.00,0.00,0.00,0.00,3,2,1,1,,1,1,1,,3,,0,,,,,1,1,2919,1,,,0,7,1,1,0,1.00,1.00,0.00,40.00,,,,0,,1,,3,,,1,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,1,9,2974,1,2,,,1,1,200.00,200.00,1,2,,7,2,,,,7,384,384,384,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,384,384,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,384,384,384,1,8,,0.00,0.00,0.00,0.00,11,1,095-13,1,1,0,0,10,,,1,3047,12,13,1,8,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,200.00,200.00,1,3,2,
2,1,5316,2,2,2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,2.00,0.00,0.00,1.00,,,,,7,,,,0,0,1.00,1.00,0.00,4.00,1,3005,,,3,1,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,42,300,3,1,1,1,0,0,2,5,,,,1,6,,,,,0,1,,2955,,,,5348,0,,2952,2,2,2,1,2,1,1,15,130,,1,2,,,,,,,2,,,,,,2,,,,,,,,0.00,0.00,0.00,0.00,2,,1,1,,1,1,1,8,,,0,,,15.00,15.00,2,1,2934,1,,,0,7,1,1,0,5.00,5.00,0.00,56.00,,,,0,,4,1,3,2.00,2.00,5,8,,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,,1,,2989,1,2,,,1,2,20.00,15.00,1,2,,7,2,,20.00,20.00,3,399,399,399,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,399,399,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,399,399,399,2,13,,2.00,0.00,0.00,4.00,10,1,095-14,2,1,1,0,20,,,1,3062,9,9,2,13,,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,20.00,15.00,1,1,2,
2,1,5324,2,2,2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,2.00,0.00,0.00,1.00,,,,,7,5,5,,0,0,1.00,1.00,0.00,4.00,4,3013,,,3,1,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,,,3,1,1,1,0,0,2,7,,3,,1,7,,,,,2,1,,2963,,,,5356,0,,2960,2,2,2,2,2,1,1,30,90,,1,2,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,1,1,1,,3,,2,,,14.00,14.00,2,1,2942,1,,,0,7,1,1,1,4.00,4.00,0.00,56.00,,,,0,,2,2,3,,,13,3,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,,2997,1,2,,,1,2,3.00,10.00,1,2,,7,2,,14.00,14.00,7,407,407,407,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,407,407,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,407,407,407,,2,11,2.00,0.00,0.00,4.00,10,1,095-15,,1,1,0,15,,,1,3070,9,9,,2,11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3.00,10.00,1,1,2,
2,1,5335,2,2,1,0,2,1,0.00,0.00,0.00,0.00,7.00,4.00,0.00,80.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,1,0,0,5.00,5.00,0.00,3.00,4,3024,,,7,2,,,,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,2,,,2,1,1,1,0,0,2,2,,,,1,7,,,,,0,2,2,2974,,,,5367,0,,2971,2,1,1,1,1,2,1,15,,,2,4,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,7,2,1,1,,1,1,1,1,,2,0,,,,,1,2,2953,1,,,0,7,1,1,0,1.00,1.00,0.00,320.00,,,1,7,2,2,,2,,,1,1,,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,,1,9,3008,1,5,,,6,2,,,1,2,,7,1,,,,4,422,422,422,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,422,422,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,422,422,422,11,11,,0.00,0.00,0.00,0.00,3,1,176-01,,2,3,3,,,,1,3081,4,9,11,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,2,2,
2,1,5369,2,2,2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,8,0,0,12.00,12.00,0.00,660.00,1,3061,,,1,2,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,,,,2,1,1,1,0,0,2,2,,,,1,3,,,,,2,6,,3008,,,,5401,0,,3005,2,1,2,2,2,2,1,,360,,2,2,,,,,,,,,,,,,,,,3,,,,,0.00,0.00,0.00,0.00,7,2,2,1,2,1,1,1,8,,,0,,,3.00,14.00,1,1,2987,2,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,1,1,,7,3,2,,,7,4,,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,,2,7,3042,1,5,,,9,2,,,1,2,,7,2,,,,1,457,457,457,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,457,457,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,457,457,457,24,6,2,0.00,0.00,0.00,0.00,4,1,044-15,,1,3,1,20,,,2,3115,9,1,24,2,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,,,1,1,2,
2,1,5375,2,2,1,0,2,2,1.00,1.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,,,9,0,0,0.00,0.00,0.00,0.00,1,3068,,,0,2,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,2,1,1,1,0,0,1,1,,1,,1,7,,,,,1,2,,3014,,,,5407,0,,3011,2,2,2,1,2,1,2,5,3,,1,1,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,1,2,,0,2,1,8,,2,0,,,,,2,1,2993,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,3,3,2,2,,3,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,,3048,1,2,,,1,2,,,1,2,,7,1,,,,3,464,464,464,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,464,464,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,464,464,464,8,,,0.00,0.00,0.00,0.00,3,1,176-07,,2,0,3,2,,,1,3121,12,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,1,
2,1,5400,2,2,1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,20,20,1,0,0,8.00,8.00,0.00,30.00,4,3093,,,1,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,2,1,1,1,0,0,1,0,,1,,1,3,,,,,1,2,,3039,,,,5432,0,,3036,2,2,2,1,2,2,1,10,20,,1,1,,,,,,,,,,,,,2,,,,,,,,0.00,0.00,0.00,0.00,1,2,1,1,,1,2,1,6,,,0,,,,,2,2,3018,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,3,2,2,,3,,,4,6,,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,2,1,,3073,2,2,,,6,2,,,1,2,,0,1,,,,7,490,490,490,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,490,490,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,490,490,490,11,,,0.00,0.00,0.00,0.00,6,1,176-12,,2,2,3,,,,1,3146,12,9,2,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,2,1,
2,1,5412,2,2,2,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,2,10,,1,0,1.00,1.00,0.00,25.00,1,3106,,,2,2,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,10,0,2,1,1,1,0,0,2,1,,,,1,0,,,,,0,2,1,3051,,,,5444,0,,3048,2,2,2,2,1,1,2,20,120,2,1,2,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,4,1,2,1,,1,2,1,8,,,0,,,,,2,1,3030,,,,0,5,0,1,0,0.00,0.00,0.00,0.00,,,,0,2,3,,2,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,,3085,1,2,,,1,1,,,1,2,1,7,1,,,,0,502,502,502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502,502,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,502,502,502,8,,,0.00,0.00,0.00,0.00,6,1,115-03,,2,1,0,60,,,1,3158,12,9,8,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,
2,1,5418,1,2,1,0,2,2,1.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,,0,0.00,0.00,0.00,0.00,,,,,7,0,2,9,0,0,1.00,1.00,0.00,39.00,1,3113,,,0,2,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,,,2,1,1,1,0,0,,2,,1,,1,7,1,1,,,1,2,,3057,,,,5450,0,,3054,2,1,2,1,2,1,1,5,10,,1,1,3,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0,2,1,1,,0,2,1,3,,1,0,,,,,2,1,3036,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,1,1,,1,2,1,,3,,,1,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,2,1,9,3091,1,2,,,6,2,,,1,2,,7,1,,,,1,508,508,508,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,508,508,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,508,508,508,1,,,2.00,0.00,0.00,3.00,3,1,176-16,,2,0,0,,,,2,3164,12,9,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,1,
2,1,5422,2,2,2,1,2,1,2.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,0,3.00,0.00,0.00,4.00,,,,,7,15,20,,0,0,1.00,1.00,0.00,56.00,4,3117,,,2,1,,,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,3,10,3,1,1,1,0,0,1,3,,,,1,7,,,,,1,2,,3061,,,,5454,0,,3058,2,1,2,1,1,2,1,1,30,,1,1,1,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,2,1,1,,0,1,1,6,,,0,,,,,1,1,3040,1,,,0,7,1,1,0,0.00,0.00,0.00,0.00,,,,4,,3,,3,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,,3095,1,2,,,6,2,40.00,60.00,1,2,,7,1,,,,7,512,512,512,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,512,512,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,512,512,512,2,9,16,0.00,0.00,0.00,0.00,3,1,126-03,,2,2,4,10,,,1,3168,12,13,2,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40.00,60.00,5,2,1,
